E_slope,E_intercept,nu,alpha_base,alpha_slope,SS316_T_ref,SS316_k_ref,SS316_alpha
-61157358.095940344,186053898033.02728,0.3073979131858121,8.928464247897935e-06,4.520486602475313e-09,980.5421656113267,22.541618750221343,0.013057887533531628
-62846711.17575731,197511464342.34518,0.310599813438466,8.826315351002427e-06,4.483398661030441e-09,980.4980898508526,22.627113963466964,0.012773761354776892
-57772529.021573365,191045481341.41937,0.3171385434513377,8.857678594255192e-06,4.5791562501094056e-09,966.9594879455732,23.8992638757084,0.013079847771226642
-56469886.681559816,188391373618.76453,0.30364092119415936,8.624514550515771e-06,4.573396671494371e-09,972.9858187208861,23.88475867827451,0.012290328472628167
-61343909.760710016,191561769362.39468,0.3077165146290903,8.832929787308228e-06,4.719772046904645e-09,1011.2979822957118,24.19497889766554,0.012353845853348385
-58710369.37721467,191315372329.96713,0.2968246593596931,9.154249813432202e-06,4.41923815145266e-09,990.1980009183789,23.275950109831523,0.01206873947242614
-63778187.98350676,199225430845.48007,0.30366143208466684,8.931845778360374e-06,4.534700221805998e-09,967.0093506326276,24.47475189500959,0.012902665257229731
-63430009.6137629,199047974236.8309,0.29563507021614716,9.043617201432615e-06,4.474266232974283e-09,981.5431514450931,25.000418023856128,0.013030696206831954
-60587565.409637876,190763859526.002,0.30200918185623205,9.090208525271938e-06,4.440621851431494e-09,949.7680219612572,24.250661982143527,0.01342557299980769
-60601372.00827925,199713911671.3397,0.28922697274884906,9.150619389990532e-06,4.560558589780054e-09,962.1209113327465,24.444677716313375,0.012998630308285292
-64789534.776574135,202030126181.08893,0.27913707387086933,9.331105550057383e-06,4.612780761502085e-09,929.256488006892,24.527537953505156,0.013027345994931829
-64077082.35444571,200452324711.43887,0.2798089637256985,9.057287171930148e-06,4.687166225320682e-09,881.4722886302472,23.740187159496575,0.013123117018744378
-66732996.08194838,196429489095.9831,0.27961494545370114,8.731574703815898e-06,4.87481768993292e-09,847.5820158379297,21.724363633298378,0.012947476192227754
-68017611.22939783,195761035459.23605,0.2904148908100371,8.746131779856017e-06,4.862205887671587e-09,870.7392785768333,21.741357909235706,0.01262289223768272
-69793509.20631552,192046697286.94263,0.27865969608813945,8.465887815364294e-06,5.0112290480278455e-09,927.9360961853992,22.77086098082118,0.011956973233746568
-68921215.10369126,189031916411.54095,0.27741735111125604,8.956052077630574e-06,5.0020756036328515e-09,958.4863544064239,22.599624824309593,0.011732746504130021
-70437490.71458142,189402851294.13275,0.27261149300104964,8.93283839222275e-06,4.987483622973718e-09,966.0340413181273,22.59647709161183,0.011729563059765306
-71734222.29904152,187997071315.4514,0.27296109404996494,8.79590233630209e-06,5.153541022145018e-09,947.4973000132429,22.109374867145625,0.0113537953191517
-69717645.88256763,195604410805.30737,0.27403600807212347,8.6771487017671e-06,5.2743172610399545e-09,904.3852914280443,22.016086042380543,0.011358563715743866
-64830926.49717616,200866750736.28293,0.26700160402298545,8.728763780824052e-06,5.269167498654649e-09,904.291003370312,23.348691735535724,0.01082204692594693
-64435019.70749863,206141849702.11258,0.26370835230236633,8.778003807313119e-06,5.119338613527894e-09,946.0066884670229,23.169544358021277,0.011821521730064061
-64995076.263370745,202444172507.81277,0.264142762639423,8.923350414131747e-06,5.084081290446442e-09,915.860354447564,24.318328993772838,0.011923525957693934
-66074365.360702544,202128155520.19144,0.2648076919483482,9.121629555368572e-06,4.810943744771489e-09,931.1687890732034,22.966954753540918,0.011992659625343714
-68639391.80495518,206653482836.34903,0.2882558351396787,8.757414493006422e-06,4.892199337676735e-09,986.1429199265289,23.529112053317846,0.012177837422153566
-65362537.15439042,204681229270.8494,0.292047129299457,9.186894674239014e-06,4.527976957714542e-09,928.9013076134074,22.883937776111708,0.013144692963294506
-65023321.0374736,213763076041.207,0.28322332023484914,8.630000927770377e-06,4.921349400608856e-09,865.0225332018803,21.704713188492402,0.01308425111744472
-65396680.475311644,208422203295.37604,0.2796395536857179,8.781587656463358e-06,4.886528637584666e-09,865.4546496428017,22.517213939564925,0.013727432025981496
-70484792.23852344,202550572822.50504,0.2860019552923172,8.3354512753898e-06,5.1381384081888925e-09,886.6162188369674,22.428744017781597,0.014111254248855707
-66616636.18671509,209316485965.3569,0.2915874284668355,8.319622604676112e-06,5.22910139907592e-09,867.2919404168837,22.694786325422406,0.013708604165136975
-67910412.43077895,197947083208.16177,0.290985652064637,8.475097252866956e-06,5.310300591823401e-09,904.0920901823782,22.510469358952342,0.01474862713247029
-66606034.511208445,191724512554.12347,0.2930210886187803,8.162159890415462e-06,5.410641981449592e-09,901.8510947804584,23.49501701978374,0.01509012831289946
-66450829.24300619,191211390479.55347,0.29182513415543543,8.268577668455057e-06,5.3534293085844626e-09,904.8438416913218,22.921133960645992,0.0145797472873651
-67094375.66299927,190184126705.55667,0.2949322914583027,8.30986676265687e-06,5.359103020586827e-09,889.1988026317022,22.39994047577051,0.014121156074999046
-68154738.62100168,190359191637.44794,0.30035518834538794,8.119463798668224e-06,5.47353410870516e-09,866.626581064226,21.875253726603237,0.014850859199939795
-71963254.5261531,187375408919.3971,0.29430073276435254,7.991468064665628e-06,5.265461772663545e-09,858.6385661857845,21.702251163017596,0.014597046167625477
-70921430.60352859,194435911252.20325,0.2876924170936138,8.366365981078108e-06,5.290344762469225e-09,841.9017025497927,21.712916939584602,0.015027241657306836
-73516760.84294926,194033064922.4875,0.2844947734076371,8.32834710920734e-06,5.406813823762836e-09,844.7535461666621,21.22453729171515,0.014324560480987139
-73592693.72011359,189633684719.8998,0.2872823177466451,8.255030927730156e-06,5.472596562876276e-09,856.2198521149661,21.201439252469154,0.013848898658024673
-77301319.6100068,198012264043.38327,0.2873685416786837,8.111633185016579e-06,5.475260425409614e-09,894.6947851007903,20.995220863188297,0.013439093619868876
-74665247.76521972,197718347161.37256,0.2982943923376545,8.212771403952507e-06,5.340001209077755e-09,857.7017351686457,21.768172521760757,0.012733615190845985
-74043804.96869968,197093936410.56866,0.3076579539975949,8.518240084466082e-06,5.062789209188307e-09,906.2694721996888,22.17000091824783,0.013064287265654336
-74543312.14484063,190289249084.96313,0.32300003874610705,8.448103161903353e-06,4.935113086120397e-09,952.3545902972087,22.73116795562226,0.01267436506376715
-73335719.43077372,186751236179.50778,0.3177462433917156,8.645846146797246e-06,4.575097012597855e-09,992.533959420936,22.333625401009268,0.012767449372103614
-68366832.81353754,186720000085.54114,0.32750525353628346,8.270071822838215e-06,5.021039951295247e-09,967.6684541964889,22.93307538164316,0.01235279590441107
-69753474.8522063,195043171229.88116,0.32598260672263996,8.47637579983558e-06,5.035257703033767e-09,934.0244209654777,23.408211814415264,0.012919669377385437
-69725608.4657729,197296778643.97516,0.3258233156153626,8.473333487579054e-06,4.9288331493700155e-09,896.776515057943,23.007186623723396,0.01272548780959053
-69936645.48395747,198054735840.44098,0.3296283836543979,8.188153019052514e-06,5.1042689201907064e-09,899.1034783965868,22.98565764343061,0.012850536866611197
-73959870.55235569,195558840240.9416,0.3467156982152068,7.925731072227808e-06,4.980407377805338e-09,897.5773983502272,23.826550290179163,0.01259922883909186
-72535324.57354462,193140323807.34305,0.34566120482829377,8.363869316314822e-06,4.955190413663487e-09,929.7438020511721,24.11264594076957,0.013459482995225688
-75024876.5776858,196493889021.25748,0.34962802932411136,8.064484566252069e-06,5.047085337503339e-09,940.5030664420514,22.855236505036974,0.01289795287205162
-72948135.40354273,194394692321.2379,0.3546323476602767,8.19405868276993e-06,4.8914652149031576e-09,946.9150436951338,22.55444461393699,0.013165696185404974
-75032112.07835352,188529196072.0245,0.32613491522257626,8.211069950111174e-06,4.952267074675307e-09,919.9902957275323,22.978299114870754,0.013246761579378378
-75800568.96542107,188096331523.47455,0.32406736639223094,8.626738935040867e-06,4.598099441916395e-09,951.0152556930058,22.541364438824,0.012155918996668734
-75270108.1761096,193040522782.54437,0.33046699721885,8.35896160053062e-06,4.902367387421869e-09,937.1210797130301,21.603137192127193,0.011763125013786237
-76993357.46231797,202783959925.24243,0.3128924201042378,8.306423202295381e-06,5.0349977500832675e-09,921.2605437966834,22.73654419759468,0.012324625906822196
-75352230.26043373,192930052756.0346,0.3020620727110259,8.7856566448313e-06,4.785223503421748e-09,992.1768225595121,23.624534975836443,0.012737159552768733
-75759100.68806252,202595948455.93716,0.31276280532680867,8.557967341462837e-06,4.8614033944655e-09,1047.6481389327998,23.890670280260817,0.012266298916466677
-73989248.57506442,198717967710.79248,0.31053820976375457,8.894867770920747e-06,4.76783367506567e-09,1025.4255417176387,23.990803974006894,0.011658445080202936
-76005366.03544757,198288618772.23184,0.3025295913568382,9.013478929033105e-06,4.574192946125029e-09,999.6141317315744,24.152532102103002,0.011419498719627033
-76757895.75388974,199300088745.17545,0.2980396138012073,9.194303762609816e-06,4.753432318843455e-09,994.5238494149494,23.82876098975344,0.011635222722923501
-75156844.60300282,197112773542.14917,0.30408993669823836,9.22791528207739e-06,4.6518609735267574e-09,1011.3712364629321,23.446274908313537,0.012131886991047284
-75733829.11635526,187106721105.03497,0.32339084005928787,8.705065327391553e-06,4.823292183433281e-09,963.6687738375756,23.416570623054874,0.01276588294410968
-74545917.44865482,181133725338.11264,0.31570173323744827,8.375586343132022e-06,4.577746761901223e-09,912.799344897792,22.93631261342041,0.01296839442436022
-74902849.00991789,180844815919.8946,0.3151656149408437,8.323040980058073e-06,4.45442663372716e-09,955.0092252013962,22.47996122431143,0.013352816473394537
-74112974.7745375,183535438323.3599,0.3211707712366689,9.016683377872355e-06,4.376306053653402e-09,1000.681872229186,21.866951562516753,0.012673974112859539
-72617135.77989127,184208726612.6472,0.3065756258540676,8.856260510490883e-06,4.5070248244913545e-09,1000.362596791437,23.06917024965549,0.01299440983245407
-69651502.57308528,191175110875.90594,0.3212137422692589,8.831505380085807e-06,4.8224139086525455e-09,940.5343632292362,23.648002083619268,0.012781571939008654
-71680270.89564972,191527729559.32196,0.3094191475722499,8.721462048922943e-06,4.7624855495633495e-09,946.3131437519492,24.063449934593052,0.01297267810339659
-71188961.46934561,191967960032.39835,0.30173055678961125,8.820522399706401e-06,4.6297491188344205e-09,938.5436033934083,22.598563161716477,0.013822796705174625
-71177560.33462442,194165665115.11606,0.3047633383006035,9.060854714212424e-06,4.718832156149292e-09,970.1656371821699,23.682461197998464,0.013525455563362002
-71783291.40470289,197679799755.54764,0.3010237614171585,8.544718402223623e-06,4.948593370011165e-09,901.3851395206003,23.34871682292252,0.01278760408370297
-68828796.84863585,193046187449.40338,0.29644975991946854,8.540288157974481e-06,5.069743672381487e-09,944.1054519586482,23.908885140781223,0.01262124616244607
-70657599.4652475,204822232776.7655,0.29928129529074143,8.62950524652916e-06,4.9136957483213685e-09,938.428665299613,24.820389842987083,0.012696122940476404
-71084423.82382986,207780112259.4668,0.30874521164660385,8.42910866797241e-06,5.075268631550589e-09,906.8984341961118,23.85920430208546,0.012102749574948796
-71936148.18800382,206629176776.388,0.3238933589667173,8.303278341976885e-06,4.9623381739257404e-09,941.8537264946752,23.37180437084833,0.012303318962006407
-69050367.27837616,205839122683.85895,0.31771394394205116,8.161995366555628e-06,5.156937626714285e-09,947.0656216394675,23.99174004734534,0.01236072478906688
-68941844.24683636,199934511483.02914,0.3184853842789342,8.115733931377963e-06,5.380903901955017e-09,992.8605312430531,24.732779929037996,0.011504147701151523
-69217477.65268558,199660197959.4033,0.31119689293677244,8.13944060348189e-06,5.01622650270056e-09,955.8790731752163,25.388410305721475,0.012147958115543213
-66445711.812084496,192441052171.58038,0.3176579475309614,8.275262369799688e-06,5.085743424812993e-09,1009.3307450225105,25.538528212369904,0.01240722135882586
-68538668.8477816,188787672162.61325,0.3106539218372845,8.217390221665095e-06,5.482244465584856e-09,980.3832924476086,24.28727264312223,0.012955818668218657
-73442564.89426932,190912564781.42828,0.31119706737302977,8.152040398789217e-06,5.506210101651574e-09,925.4550342108108,24.351373934110697,0.013442242227293065
-71467020.15772687,195441470846.13605,0.2922670961051304,8.524064163030009e-06,5.1826348779884164e-09,886.9915189158465,24.76808927230334,0.013658280310330449
-67053457.67908671,196206488873.9534,0.28845151629997257,7.988817321161714e-06,5.4372843317414684e-09,902.2386349946798,23.389698716361814,0.013935194210515365
-64839819.14632853,201417348944.60242,0.29237680083013656,7.74460178965897e-06,5.791345436170797e-09,876.9113287754186,22.700424274146414,0.012769023587134465
-67066653.900014065,201150028232.33713,0.30002974423017476,7.771086223396342e-06,5.564885506952245e-09,939.8541403178732,22.249127030842683,0.012960707886327602
-66658855.796292126,214479474379.4822,0.2992276942119596,8.005701705901822e-06,5.3160603952065765e-09,959.5935426165863,23.40188969568586,0.01281200807168658
-69300706.20700566,205616325708.87732,0.2850184416875305,8.274836052964043e-06,5.160111824351176e-09,942.2518107436699,22.86791864824952,0.013744717711199743
-70462408.53163758,187954875370.91235,0.31702002706746907,8.169791157940213e-06,5.06204679188102e-09,918.3699258711194,21.7937975595127,0.013066926361435263
-71148077.16361247,191019985792.15842,0.29763434751839507,8.350917419937815e-06,5.165293025857679e-09,883.4888744727032,21.551004544105435,0.012562891812477201
-69893666.24856997,192828065812.68964,0.2964978552872811,8.514340113223358e-06,5.160879706784333e-09,890.3488410705162,22.93947819430666,0.012254944423585159
-70796610.97263455,194807345658.08386,0.2893575903056204,8.238270470392824e-06,5.191734389024457e-09,856.7804566645252,21.998390824002588,0.012665542435238033
-72063749.93852986,194973733567.3905,0.30922053826739604,8.493449989000589e-06,5.022483007611466e-09,841.6633198646739,22.584365788752873,0.01297121505196023
-71594836.31201062,197720904309.9403,0.3001652574545654,8.380688301676554e-06,5.1713766346578136e-09,829.0237948759068,22.42280797263367,0.013717140549371266
-70960435.7635895,198856006834.41537,0.3070309309051742,8.332961159184972e-06,5.209990575298907e-09,808.2503024157735,22.62776831486764,0.015101756282796655
-66026324.81717653,199905303994.2004,0.3159122918462827,8.208599274845309e-06,5.272685138042257e-09,816.0790555006691,23.553564520623173,0.014977768902312845
