sample_idx,output,y_true,y_pred_mean,y_pred_std
102,iteration2_max_fuel_temp,1066.04,1068.9954983808839,4.101613692890451
103,iteration2_max_global_stress,168.61,159.74525428831927,10.438138489751989
103,iteration2_keff,1.102770870373949,1.1026433606633583,0.0003606666833245465
103,iteration2_max_fuel_temp,1073.56,1069.5141223038456,3.6946491510667947
104,iteration2_max_global_stress,207.78,209.83448689312266,17.248591798122604
104,iteration2_keff,1.1044802851295574,1.104204296153551,0.00045889453145816545
104,iteration2_max_fuel_temp,1065.95,1071.4171234333373,4.897316196089929
105,iteration2_max_global_stress,129.38,133.1667782762163,10.034028772483039
105,iteration2_keff,1.1044230980268632,1.104287912142781,0.00047085064139484883
105,iteration2_max_fuel_temp,1065.9,1069.010020898623,4.0830295029183485
106,iteration2_max_global_stress,142.52,146.4127033859154,10.057752030470885
106,iteration2_keff,1.1038690544785617,1.1036492727294647,0.00043778386455469424
106,iteration2_max_fuel_temp,1066.02,1069.7811900822678,3.9586737844443642
107,iteration2_max_global_stress,103.98,107.35330166848411,8.989784805697584
107,iteration2_keff,1.1037024319672772,1.1037430537838882,0.0003919377522777082
107,iteration2_max_fuel_temp,1071.49,1071.8764071934886,3.967600423338648
108,iteration2_max_global_stress,169.54,180.777996383733,11.473101384855699
108,iteration2_keff,1.1032062348315432,1.1029221591344758,0.00042639123652185546
108,iteration2_max_fuel_temp,1069.36,1075.2510673983295,4.682212467761851
109,iteration2_max_global_stress,191.15,190.68311120980175,11.948975367559386
109,iteration2_keff,1.10383682062884,1.1039366515623017,0.00032403672454054885
109,iteration2_max_fuel_temp,1070.65,1070.184563699158,4.262495552774924
110,iteration2_max_global_stress,188.79,188.3574220836512,16.86793587758541
110,iteration2_keff,1.1021642214204606,1.1028416234397151,0.0003852851630473366
110,iteration2_max_fuel_temp,1086.46,1086.8280982002289,6.165732030059918
111,iteration2_max_global_stress,200.48,185.8908820567646,11.621667560141407
111,iteration2_keff,1.1041518689679106,1.1040007751747363,0.0003193336786092845
111,iteration2_max_fuel_temp,1077.22,1070.3892525273614,4.320647483879849
112,iteration2_max_global_stress,156.65,159.8473204044691,9.397342737638795
112,iteration2_keff,1.1037781342097168,1.1038116698799392,0.0002917885071561116
112,iteration2_max_fuel_temp,1070.04,1071.135601565025,4.268415971474718
113,iteration2_max_global_stress,159.07,165.9332003917334,10.663668751993615
113,iteration2_keff,1.103867752201325,1.1041240751208028,0.00033214801874306005
113,iteration2_max_fuel_temp,1073.25,1076.8565651538424,5.154705894115139
114,iteration2_max_global_stress,145.65,150.82643530368696,8.623474243189236
114,iteration2_keff,1.1034891292647533,1.1034107010139358,0.0004517692108394218
114,iteration2_max_fuel_temp,1069.15,1070.734523074012,3.7957157831723918
115,iteration2_max_global_stress,151.0,155.61658985827708,9.369162048668553
115,iteration2_keff,1.1044895977584663,1.104161997140248,0.00031330289892076915
115,iteration2_max_fuel_temp,1067.41,1069.7939069698905,4.228692620653475
116,iteration2_max_global_stress,142.76,147.38976996581906,8.944551616312372
116,iteration2_keff,1.103855733550853,1.1034243110840936,0.0003497581858080268
116,iteration2_max_fuel_temp,1072.26,1075.4730666567236,4.0807053582867505
117,iteration2_max_global_stress,238.14,208.68283707645512,36.573378295901996
117,iteration2_keff,1.1007185643605448,1.1012518773202002,0.0010467534922781203
117,iteration2_max_fuel_temp,1073.21,1067.6529855625463,4.98205263164704
118,iteration2_max_global_stress,165.69,166.71492482678298,9.973265695642763
118,iteration2_keff,1.1037995654639718,1.1036193810897599,0.0003103729372670458
118,iteration2_max_fuel_temp,1067.74,1067.6417475742942,3.846459522403622
119,iteration2_max_global_stress,135.96,135.79176222416655,8.48708902922631
119,iteration2_keff,1.1039219177316502,1.104206143578477,0.0003916671299895017
119,iteration2_max_fuel_temp,1076.55,1075.3872972123693,4.412988825142976
120,iteration2_max_global_stress,165.96,172.07908858175745,10.6221035097894
120,iteration2_keff,1.1038464788467337,1.1038478740372337,0.0003024453292192123
120,iteration2_max_fuel_temp,1072.76,1076.6128532885148,4.986855302133633
121,iteration2_max_global_stress,134.76,133.11616352546392,8.24406103301418
121,iteration2_keff,1.1038195442029362,1.103665934510281,0.0003821982353091629
